Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"NM Khan, GM Khan","Multi-chromosomal CGP-evolved RNN for signal reconstruction",2021,"Neural Computing and Applications","Springer","https://link.springer.com/article/10.1007/s00521-021-05953-4","https://scholar.google.com/scholar?cites=8452307714082534514&as_sdt=2005&sciodt=2007&hl=en",741,"2025-12-14 08:01:17","","10.1007/s00521-021-05953-4","","",,,,,5,1.25,3,2,4,"… long short-term memory deep learning neural network. Diverse … speech signal, 29.92 dB for guitar signal and 28.45 dB for flute … and performance evaluation of the proposed algorithm. …","","https://scholar.google.com/scholar?q=related:cvQubhWhTHUJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
6,"M Rani, M Kumar","MobileNet for human activity recognition in smart surveillance using transfer learning",2025,"Neural Computing and Applications","Springer","https://link.springer.com/article/10.1007/s00521-024-10882-z","https://scholar.google.com/scholar?cites=15833061786821180353&as_sdt=2005&sciodt=2007&hl=en",742,"2025-12-14 08:01:17","","10.1007/s00521-024-10882-z","","",,,,,6,6.00,3,2,1,"… and successful deployment of deep learning techniques for … categories of activities, such as playing guitar, jumping, and typing. … Section VI covers performance evaluation and metrics. …","https://www.researchgate.net/profile/Manjot-Rani/publication/387139197_MobileNet_for_human_activity_recognition_in_smart_surveillance_using_transfer_learning/links/676a8f3bc1b0135465f2586d/MobileNet-for-human-activity-recognition-in-smart-surveillance-using-transfer-learning.pdf","https://scholar.google.com/scholar?q=related:wbtJ1s5VutsJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
197,"A Ramalho","Will robots rule the (artistic) world? A proposed model for the legal status of creations by artificial intelligence systems",2017,"… of Creations by Artificial Intelligence Systems (June 13 …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2987757","https://scholar.google.com/scholar?cites=9901041311230102323&as_sdt=2005&sciodt=2007&hl=en",743,"2025-12-14 08:01:17","","","","",,,,,197,24.63,197,1,8,"While currently artificial intelligence (AI) is not completely independent from human input, the speed and direction of technology development seem to anticipate a not-so-distant future …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2987757","https://scholar.google.com/scholar?q=related:M4tWVp2QZ4kJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
20,"Y Yao, P Li, B Chen, A Wang","Jen-1 composer: A unified framework for high-fidelity multi-track music generation",2025,"… AAAI Conference on Artificial Intelligence","ojs.aaai.org","https://ojs.aaai.org/index.php/AAAI/article/view/33584","https://scholar.google.com/scholar?cites=13693739805591442579&as_sdt=2005&sciodt=2007&hl=en",744,"2025-12-14 08:01:17","","","","",,,,,20,20.00,5,4,1,"… Our evaluation employs both quantitative and qualitative metrics to assess the model’s … By integrating CLAP scores, FAD, and RPR, we offer a comprehensive evaluation framework that …","https://ojs.aaai.org/index.php/AAAI/article/download/33584/35739","https://scholar.google.com/scholar?q=related:k5Tn9szvCb4J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
12,"J Bharadiya","Transfer learning in natural language processing (NLP)",2023,"European Journal of Technology","academia.edu","https://www.academia.edu/download/103844776/1613.pdf","https://scholar.google.com/scholar?cites=10953132290404376938&as_sdt=2005&sciodt=2007&hl=en",745,"2025-12-14 08:01:17","PDF","","","",,,,,12,6.00,12,1,2,"… in the field of radio frequency machine learning, this study … music knowledge through playing the guitar. The person with an … typically involve a rigorous evaluation process. This could …","https://www.academia.edu/download/103844776/1613.pdf","https://scholar.google.com/scholar?q=related:auFpM8lXAZgJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
28,"S Salturk, N Kahraman","Deep learning-powered multimodal biometric authentication: integrating dynamic signatures and facial data for enhanced online security",2024,"Neural Computing and Applications","Springer","https://link.springer.com/article/10.1007/s00521-024-09690-2","https://scholar.google.com/scholar?cites=1692171941008114791&as_sdt=2005&sciodt=2007&hl=en",746,"2025-12-14 08:01:17","HTML","10.1007/s00521-024-09690-2","","",,,,,28,28.00,14,2,1,"… Deep learning models, including convolutional neural networks (CNN), long short-term … This integration of various deep learning algorithms has demonstrated remarkable performance …","https://link.springer.com/article/10.1007/s00521-024-09690-2","https://scholar.google.com/scholar?q=related:ZwSsMmrNexcJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
14,"B McNaboe","Method and System for Creating Customized Sound Recordings Using Interchangeable Elements",2010,"US Patent App. 12/701,605","Google Patents","https://patents.google.com/patent/US20100199833A1/en","https://scholar.google.com/scholar?cites=137908712228252732&as_sdt=2005&sciodt=2007&hl=en",747,"2025-12-14 08:01:17","","","","",,,,,14,0.93,14,1,15,"… created by first individually recording vocal, guitar, drums, bass and keyboard performances … feedback and data collected through usage. Principles of computer artificial intelligence are …","https://patentimages.storage.googleapis.com/ab/07/42/f9a31f91f32f07/US20100199833A1.pdf","https://scholar.google.com/scholar?q=related:POzLOz7z6QEJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
8,"T Zoumpekas, M Salamo, A Puig","Rethinking design and evaluation of 3D point cloud segmentation models",2022,"Remote Sensing","mdpi.com","https://www.mdpi.com/2072-4292/14/23/6049","https://scholar.google.com/scholar?cites=10962741743997876953&as_sdt=2005&sciodt=2007&hl=en",748,"2025-12-14 08:01:17","HTML","","","",,,,,8,2.67,3,3,3,"… the existing literature, we have identified certain evaluation weaknesses in the current research on 3D point cloud segmentation with deep learning models. This fact leads us to perform …","https://www.mdpi.com/2072-4292/14/23/6049","https://scholar.google.com/scholar?q=related:2fpWd4h7I5gJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
297,"E Nikishin, M Schwarzer, P D'Oro, ...","The primacy bias in deep reinforcement learning",2022,"… machine learning","proceedings.mlr.press","https://proceedings.mlr.press/v162/nikishin22a","https://scholar.google.com/scholar?cites=11620338198970862085&as_sdt=2005&sciodt=2007&hl=en",749,"2025-12-14 08:01:17","","","","",,,,,297,99.00,74,4,3,"… guitar skills in the face of new data, he will not be able to collect more interesting data by playing more challenging guitar … function gradually loses its expressivity due to bootstrapping in …","https://proceedings.mlr.press/v162/nikishin22a/nikishin22a.pdf","https://scholar.google.com/scholar?q=related:BYqPVwa8Q6EJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
1,"A Omairi, ZH Ismail, GG Casas","DF‐3DNet: A Lightweight Approach Based on Deep Learning for 3D Telecommunication Tower Asset Classification",2025,"IET Image Processing","Wiley Online Library","https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/ipr2.70149","https://scholar.google.com/scholar?cites=9784619444416473607&as_sdt=2005&sciodt=2007&hl=en",750,"2025-12-14 08:01:17","","10.1049/ipr2.70149","","",,,,,1,1.00,0,3,1,"… This research introduces a framework for telecommunication tower asset inspection, utilising a lightweight, deep learning‐based 3D classifier called DF‐3DNet. The process involves …","https://ietresearch.onlinelibrary.wiley.com/doi/pdf/10.1049/ipr2.70149","https://scholar.google.com/scholar?q=related:B-rSJovzyYcJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
23,"N Kandpal, O Nieto, Z Jin","Music enhancement via image translation and vocoding",2022,"ICASSP 2022-2022 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9747454/","https://scholar.google.com/scholar?cites=15094527912087408181&as_sdt=2005&sciodt=2007&hl=en",751,"2025-12-14 08:01:17","","","","",,,,,23,7.67,8,3,3,"… This paper presents a deep learning approach to enhance low-… evaluation metrics when used in the music domain. … We exclude the distorted electric guitar samples to avoid fitting our …","https://arxiv.org/pdf/2204.13289","https://scholar.google.com/scholar?q=related:NU4wbCmJetEJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
4,"R Pandey, Y Chikhale, R Verma, ...","Deep learning based human action recognition",2021,"ITM web of …","itm-conferences.org","https://www.itm-conferences.org/articles/itmconf/abs/2021/05/itmconf_icacc2021_03014/itmconf_icacc2021_03014.html","https://scholar.google.com/scholar?cites=780723508964692558&as_sdt=2005&sciodt=2007&hl=en",752,"2025-12-14 08:01:17","","","","",,,,,4,1.00,1,4,4,"… In this paper we proposed a deep learning based model for Recognition and the main focus is on the CNN model for image classification. The action videos are converted into frames …","https://www.itm-conferences.org/articles/itmconf/pdf/2021/05/itmconf_icacc2021_03014.pdf","https://scholar.google.com/scholar?q=related:ThKjG-Wv1QoJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
3,"J Eisinger, W Gauderis, L Huybrecht, GA Wiggins","Classical Data in Quantum Machine Learning Algorithms: Amplitude Encoding and the Relation Between Entropy and Linguistic Ambiguity",2025,"Entropy","mdpi.com","https://www.mdpi.com/1099-4300/27/4/433","https://scholar.google.com/scholar?cites=10515639117090036923&as_sdt=2005&sciodt=2007&hl=en",753,"2025-12-14 08:01:17","HTML","","","",,,,,3,3.00,1,4,1,"… the words Alice and guitar are assigned vectors in the noun space N: v → Alice , v → guitar ∈ N . … The test set is reserved for the final evaluation of the model’s performance. Thus, when …","https://www.mdpi.com/1099-4300/27/4/433","https://scholar.google.com/scholar?q=related:u5xaEBAO75EJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
211,"Z Evans, CJ Carr, J Taylor, SH Hawley, ...","Fast timing-conditioned latent audio diffusion",2024,"… on Machine Learning","openreview.net","https://openreview.net/forum?id=jOlO8t1xdx","https://scholar.google.com/scholar?cites=5599278197106168575&as_sdt=2005&sciodt=2007&hl=en",754,"2025-12-14 08:01:17","","","","",,,,,211,211.00,42,5,1,"… a comma (eg Guitar, Drums, Bass Guitar, Uplifting, Energetic). … variablelength long-form evaluation content. Yet, captions do … the standard datasets to align with our evaluation criteria. …","https://openreview.net/pdf?id=jOlO8t1xdx","https://scholar.google.com/scholar?q=related:_1IaodqhtE0J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
22,"A McPherson, V Zappi","Exposing the scaffolding of digital instruments with hardware-software feedback loops",2015,"Proceedings of the International Conference on …","nime.org","https://www.nime.org/proceedings/2015/nime2015_258.pdf","https://scholar.google.com/scholar?cites=3851287640324184981&as_sdt=2005&sciodt=2007&hl=en",755,"2025-12-14 08:01:17","PDF","","","",,,,,22,2.20,11,2,10,"… For example, in early guitar amplifiers, distortion was an … as its nominal action of making the guitar louder: tubes and … Machine learning is increasingly used for creating mappings […","https://www.nime.org/proceedings/2015/nime2015_258.pdf","https://scholar.google.com/scholar?q=related:lRtgMbSFcjUJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
100,"Y You, Y Lou, C Li, Z Cheng, L Li, ...","Keypointnet: A large-scale 3d keypoint dataset aggregated from numerous human annotations",2020,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/You_KeypointNet_A_Large-Scale_3D_Keypoint_Dataset_Aggregated_From_Numerous_Human_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=11800283893745484191&as_sdt=2005&sciodt=2007&hl=en",756,"2025-12-14 08:01:17","","","","",,,,,100,20.00,17,6,5,"… Evaluation Results For deep learning methods, we use the … threshold 0.01, geometric and deep learning methods both fail to … Deep learning methods can predict some of groundtruth …","https://openaccess.thecvf.com/content_CVPR_2020/papers/You_KeypointNet_A_Large-Scale_3D_Keypoint_Dataset_Aggregated_From_Numerous_Human_CVPR_2020_paper.pdf","https://scholar.google.com/scholar?q=related:n4F2R64Hw6MJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
2,"R Paisa, D Overholt","Enhancing the Expressivity of the Sensel Morph via Audio-rate Sensing",2019,"NIME 2019 New Interfaces for Musical Expression …","vbn.aau.dk","https://vbn.aau.dk/en/publications/enhancing-the-expressivity-of-the-sensel-morph-via-audio-rate-sen","https://scholar.google.com/scholar?cites=6285388179059977169&as_sdt=2005&sciodt=2007&hl=en",757,"2025-12-14 08:01:17","","","","",,,,,2,0.33,1,2,6,"… -on, dampened one sold as acoustic guitar pickup, and two bare … Based on this criteria is was concluded that the guitar pickup … as training data for a supervised machine learning (ML) al…","https://www.nime.org/proceedings/2019/nime2019_paper057.pdf","https://scholar.google.com/scholar?q=related:0StPWD8vOlcJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
29,"A Batch, Y Ji, M Fan, J Zhao, ...","uxSense: Supporting user experience analysis with visualization and computer vision",2023,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10034833/","https://scholar.google.com/scholar?cites=12748186569642570487&as_sdt=2005&sciodt=2007&hl=en",758,"2025-12-14 08:01:17","","","","",,,,,29,14.50,6,5,2,"… Abstract—Analyzing user behavior from usability evaluation can be a challenging and time-… evaluation grows. We propose UXSENSE, a visual analytics system using machine learning …","https://arxiv.org/pdf/2310.07300","https://scholar.google.com/scholar?q=related:93LzbSSo6rAJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
3,"BH Charef, E Ifeachor","Artificial intelligence based modeling of musical instruments",1999,"Proceedings of the 2nd COST G-6 Workshop on …","dafx.de","https://www.dafx.de/paper-archive/1999/charef.pdf","https://scholar.google.com/scholar?cites=15305197763961727216&as_sdt=2005&sciodt=2007&hl=en",759,"2025-12-14 08:01:17","PDF","","","",,,,,3,0.12,2,2,26,"… In this paper, a novel research tool, which allows real-time implementation and evaluation of sound synthesis of musical instrument, is described. The tool is a PC-based application and …","https://www.dafx.de/paper-archive/1999/charef.pdf","https://scholar.google.com/scholar?q=related:8KgKokb8ZtQJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
25,"MR Keyvanpour, S Vahidian, M Ramezani","HMR-vid: a comparative analytical survey on human motion recognition in video data",2020,"Multimedia Tools and …","Springer","https://link.springer.com/article/10.1007/s11042-020-09485-2","https://scholar.google.com/scholar?cites=14811837494690297621&as_sdt=2005&sciodt=2007&hl=en",760,"2025-12-14 08:01:17","","10.1007/s11042-020-09485-2","","",,,,,25,5.00,8,3,5,"… used in the evaluation of background subtraction methods. Furthermore, the main idea, benefits, and challenges of feature extraction and machine learning classification methods are …","","https://scholar.google.com/scholar?q=related:FbfTlbk3js0J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
17,"GL Bosco, G Pilato, D Schicchi","DeepEva: A deep neural network architecture for assessing sentence complexity in Italian and English languages",2021,"Array","Elsevier","https://www.sciencedirect.com/science/article/pii/S2590005621000424","https://scholar.google.com/scholar?cites=8519080328371647947&as_sdt=2005&sciodt=2007&hl=en",761,"2025-12-14 08:01:17","HTML","","","",,,,,17,4.25,6,3,4,"… Evaluation (ATE) is a research field that aims at creating new methodologies to make autonomous the process of the text complexity evaluation… , a Deep Learning based system capable …","https://www.sciencedirect.com/science/article/pii/S2590005621000424","https://scholar.google.com/scholar?q=related:yzWcMWzaOXYJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
2,"A MAEZAWA","Computer-Implemented Method, System, and Non-Transitory Computer-Readable Storage Medium for Inferring Audience's Evaluation of Performance Data",2022,"US Patent App. 17/901,129","Google Patents","https://patents.google.com/patent/US20220414472A1/en","https://scholar.google.com/scholar?cites=18142928210200551463&as_sdt=2005&sciodt=2007&hl=en",762,"2025-12-14 08:01:17","","","","",,,,,2,0.67,2,1,3,"… by machine learning to store a relationship between performance data A and evaluation … such as an electric guitar; or an electronic wind instrument such as a wind synthesizer. …","https://patentimages.storage.googleapis.com/40/f3/57/97ffa94ff1d7b3/US20220414472A1.pdf","https://scholar.google.com/scholar?q=related:J-Bq8hShyPsJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
9,"K Basak, N Mishra, HT Chang","TranStutter: A convolution-free transformer-based deep learning method to classify stuttered speech using 2D mel-spectrogram visualization and attention …",2023,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/23/19/8033","https://scholar.google.com/scholar?cites=11421683273897220344&as_sdt=2005&sciodt=2007&hl=en",763,"2025-12-14 08:01:17","HTML","","","",,,,,9,4.50,3,3,2,"Stuttering, a prevalent neurodevelopmental disorder, profoundly affects fluent speech, causing involuntary interruptions and recurrent sound patterns. This study addresses the critical …","https://www.mdpi.com/1424-8220/23/19/8033","https://scholar.google.com/scholar?q=related:-BiqRWz4gZ4J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
19,"CF Giraldo-Jiménez, J Gaviria-Chavarro, ...","Smartphones dependency risk analysis using machine-learning predictive models",2022,"Scientific Reports","nature.com","https://www.nature.com/articles/s41598-022-26336-2","https://scholar.google.com/scholar?cites=12614136426318630288&as_sdt=2005&sciodt=2007&hl=en",764,"2025-12-14 08:01:17","HTML","","","",,,,,19,6.33,6,3,3,"… as painting, embroidery crafts, and playing musical instruments such as guitar and drum). … To perform a global evaluation for each classifier, the AUC of the ROC curve was determined (…","https://www.nature.com/articles/s41598-022-26336-2","https://scholar.google.com/scholar?q=related:kI0JRz9qDq8J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
10,"DG Bhalke, CBR Rao, DS Bormane","Fractional fourier transform based features for musical instrument recognition using machine learning techniques",2014,"Proceedings of the International …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-02931-3_19","https://scholar.google.com/scholar?cites=16791958492039644847&as_sdt=2005&sciodt=2007&hl=en",765,"2025-12-14 08:01:17","","10.1007/978-3-319-02931-3_19","","",,,,,10,0.91,3,3,11,"… of the system using FRFT is compared with the result of the system using Mel Frequency Cepstral Coefficients (MFCC), Wavelet and Timbrel features with different machine learning …","","https://scholar.google.com/scholar?q=related:r4Yg6UcFCekJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
51,"HF Garcia, A Aguilar, E Manilow, B Pardo","Leveraging hierarchical structures for few-shot musical instrument recognition",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2107.07029","https://scholar.google.com/scholar?cites=16665001059050983676&as_sdt=2005&sciodt=2007&hl=en",766,"2025-12-14 08:01:17","","","","",,,,,51,12.75,13,4,4,"… -Sachs hierarchy (like the guitar), which might be more common … Here, we use deep learning methods to flexibly learn a … , 30% evaluation, with no overlap between train and evaluation …","https://arxiv.org/pdf/2107.07029","https://scholar.google.com/scholar?q=related:_BA-Eiv6RecJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
9,"N Rutherford","FINGAR, a genetic algorithm approach to producing playable guitar tablature with fingering instructions",2009,"Undergraduate project dissertation, Dept. of Computer …","","","https://scholar.google.com/scholar?cites=15723313296238889613&as_sdt=2005&sciodt=2007&hl=en",767,"2025-12-14 08:01:17","CITATION","","","",,,,,9,0.56,9,1,16,"","","https://scholar.google.com/scholar?q=related:jcp-IiNuNNoJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
4,"E Frid","Musical robots: Overview and methods for evaluation",2023,"Sound and Robotics","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781003320470-12/musical-robots-overview-methods-evaluation-emma-frid","https://scholar.google.com/scholar?cites=16816713562031855049&as_sdt=2005&sciodt=2007&hl=en",768,"2025-12-14 08:01:17","","10.1201/9781003320470-12","","",,,,,4,2.00,4,1,2,"… (CC) and Artificial Intelligence (AI) … evaluation of Human-Robot Interaction (HRI) in robot musicianship but also about the quality of the generated musical output. The topic of evaluation …","","https://scholar.google.com/scholar?q=related:yRVnyuL3YOkJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
14,"S Li, Y Sung","Transformer-based seq2seq model for chord progression generation",2023,"Mathematics","mdpi.com","https://www.mdpi.com/2227-7390/11/5/1111","https://scholar.google.com/scholar?cites=7092367193579485358&as_sdt=2005&sciodt=2007&hl=en",769,"2025-12-14 08:01:17","HTML","","","",,,,,14,7.00,7,2,2,"… Machine learning is widely used in various practical … Evaluation experiments are conducted using the proposed … [12] is designed to handle polyphonic guitar music. Chord progression …","https://www.mdpi.com/2227-7390/11/5/1111","https://scholar.google.com/scholar?q=related:rnjwtWImbWIJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
247,"AA Liu, N Xu, WZ Nie, YT Su, Y Wong, ...","Benchmarking a multimodal and multiview and interactive dataset for human action recognition",2016,"IEEE Transactions …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7515012/","https://scholar.google.com/scholar?cites=8320292989914658503&as_sdt=2005&sciodt=2007&hl=en",770,"2025-12-14 08:01:17","","","","",,,,,247,27.44,41,6,9,"… vision and machine learning communities. In the past decades, the machine learning problem … For the Fisher vector, we only use the iDT-COM feature for the evaluation due to higher …","","https://scholar.google.com/scholar?q=related:xzYJO2Sed3MJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
12,"RK Nayyar, S Nair, O Patil, R Pawar, ...","Content-based auto-tagging of audios using deep learning",2017,"… conference on big …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8336569/","https://scholar.google.com/scholar?cites=7535372274276790181&as_sdt=2005&sciodt=2007&hl=en",771,"2025-12-14 08:01:17","","","","",,,,,12,1.50,2,5,8,"… given as input to machine learning models for training and … a boon for solving many machine learning problems as they … dataset used for training and evaluation is given. In Section 3, …","","https://scholar.google.com/scholar?q=related:pW-YyigFk2gJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
